Year,Month,Day,Failures,Downtime (min),Operating (min),MTBF (min),MTTR (min),Availability (%)
2015,February,22,1,57.6,617.1,617.1,57.6,90.67
2015,February,23,0,0.8,617.1,,,99.87
2015,February,24,1,58.4,617.1,617.1,58.4,90.54
2015,February,25,0,0.7,617.1,,,99.89
2015,February,26,0,0.0,617.1,,,100.0
2015,February,27,0,0.0,617.1,,,100.0
2015,February,28,0,0.0,617.1,,,100.0
2015,March,1,1,25.0,603.9,603.9,25.0,95.86
2015,March,2,0,0.0,603.9,,,100.0
2015,March,3,1,24.0,603.9,603.9,24.0,96.03
2015,March,4,1,21.7,603.9,603.9,21.7,96.41
2015,March,5,1,23.0,603.9,603.9,23.0,96.19
2015,March,6,2,44.5,603.9,301.9,22.2,92.63
2015,March,7,0,2.8,603.9,,,99.54
2015,March,8,2,45.7,603.9,301.9,22.9,92.43
2015,March,9,3,67.6,603.9,201.3,22.5,88.81
2015,March,10,3,67.7,603.9,201.3,22.6,88.79
2015,March,11,1,20.5,603.9,603.9,20.5,96.61
2015,March,12,4,90.1,603.9,151.0,22.5,85.08
2015,March,13,3,64.5,603.9,201.3,21.5,89.32
2015,March,14,1,22.0,603.9,603.9,22.0,96.36
2015,March,15,0,0.0,603.9,,,100.0
2015,March,16,1,21.4,603.9,603.9,21.4,96.46
2015,March,17,1,23.3,603.9,603.9,23.3,96.14
2015,March,18,1,20.8,603.9,603.9,20.8,96.56
2015,March,19,3,66.3,603.9,201.3,22.1,89.02
2015,March,20,1,21.2,603.9,603.9,21.2,96.49
2015,March,21,2,45.8,603.9,301.9,22.9,92.42
2015,March,22,3,65.9,603.9,201.3,22.0,89.09
2015,March,23,0,0.0,603.9,,,100.0
2015,March,24,1,23.5,603.9,603.9,23.5,96.11
2015,March,25,3,66.0,603.9,201.3,22.0,89.07
2015,March,26,0,0.0,603.9,,,100.0
2015,March,27,1,23.9,603.9,603.9,23.9,96.04
2015,March,28,1,24.8,603.9,603.9,24.8,95.89
2015,March,29,0,0.0,603.9,,,100.0
2015,March,30,0,0.0,603.9,,,100.0
2015,March,31,3,66.9,603.9,201.3,22.3,88.92
2015,April,1,3,89.6,600.0,200.0,29.9,85.07
2015,April,2,0,0.0,600.0,,,100.0
2015,April,3,1,29.6,600.0,600.0,29.6,95.07
2015,April,4,3,90.7,600.0,200.0,30.2,84.88
2015,April,5,0,0.0,600.0,,,100.0
2015,April,6,2,60.1,600.0,300.0,30.1,89.98
2015,April,7,0,0.2,600.0,,,99.97
2015,April,8,0,0.1,600.0,,,99.98
2015,April,9,0,1.8,600.0,,,99.7
2015,April,10,1,30.4,600.0,600.0,30.4,94.93
2015,April,11,4,119.3,600.0,150.0,29.8,80.12
2015,April,12,2,61.5,600.0,300.0,30.8,89.75
2015,April,13,2,58.6,600.0,300.0,29.3,90.23
2015,April,14,0,0.4,600.0,,,99.93
2015,April,15,3,90.1,600.0,200.0,30.0,84.98
2015,April,16,0,0.0,600.0,,,100.0
2015,April,17,1,30.7,600.0,600.0,30.7,94.88
2015,April,18,0,0.0,600.0,,,100.0
2015,April,19,2,59.6,600.0,300.0,29.8,90.07
2015,April,20,0,1.6,600.0,,,99.73
2015,April,21,1,29.8,600.0,600.0,29.8,95.03
2015,April,22,2,59.1,600.0,300.0,29.6,90.15
2015,April,23,1,30.1,600.0,600.0,30.1,94.98
2015,April,24,0,0.0,600.0,,,100.0
2015,April,25,0,3.6,600.0,,,99.4
2015,April,26,1,31.8,600.0,600.0,31.8,94.7
2015,April,27,3,91.3,600.0,200.0,30.4,84.78
2015,April,28,0,0.7,600.0,,,99.88
2015,April,29,1,28.1,600.0,600.0,28.1,95.32
2015,April,30,0,0.0,600.0,,,100.0
2015,May,1,0,0.0,627.1,,,100.0
2015,May,2,2,59.7,627.1,313.6,29.9,90.48
2015,May,3,0,0.0,627.1,,,100.0
2015,May,4,1,29.9,627.1,627.1,29.9,95.23
2015,May,5,1,27.7,627.1,627.1,27.7,95.58
2015,May,6,0,0.0,627.1,,,100.0
2015,May,7,2,58.2,627.1,313.6,29.1,90.72
2015,May,8,1,28.0,627.1,627.1,28.0,95.54
2015,May,9,4,117.6,627.1,156.8,29.4,81.25
2015,May,10,0,1.6,627.1,,,99.74
2015,May,11,0,0.8,627.1,,,99.87
2015,May,12,2,58.7,627.1,313.6,29.4,90.64
2015,May,13,1,29.2,627.1,627.1,29.2,95.34
2015,May,14,0,0.7,627.1,,,99.89
2015,May,15,0,0.0,627.1,,,100.0
2015,May,16,2,58.8,627.1,313.6,29.4,90.62
2015,May,17,1,30.6,627.1,627.1,30.6,95.12
2015,May,18,0,0.0,627.1,,,100.0
2015,May,19,2,58.7,627.1,313.6,29.4,90.64
2015,May,20,2,58.1,627.1,313.6,29.1,90.74
2015,May,21,0,0.0,627.1,,,100.0
2015,May,22,0,1.0,627.1,,,99.84
2015,May,23,2,57.5,627.1,313.6,28.8,90.83
2015,May,24,0,0.0,627.1,,,100.0
2015,May,25,1,29.8,627.1,627.1,29.8,95.25
2015,May,26,3,88.8,627.1,209.0,29.6,85.84
2015,May,27,0,1.8,627.1,,,99.71
2015,May,28,0,0.7,627.1,,,99.89
2015,May,29,0,0.2,627.1,,,99.97
2015,May,30,0,0.9,627.1,,,99.86
2015,May,31,0,0.0,627.1,,,100.0
2015,June,1,3,92.4,624.0,208.0,30.8,85.19
2015,June,2,2,60.4,624.0,312.0,30.2,90.32
2015,June,3,1,29.9,624.0,624.0,29.9,95.21
2015,June,4,5,152.3,624.0,124.8,30.5,75.59
2015,June,5,1,29.4,624.0,624.0,29.4,95.29
2015,June,6,1,30.1,624.0,624.0,30.1,95.18
2015,June,7,2,60.1,624.0,312.0,30.1,90.37
2015,June,8,1,30.3,624.0,624.0,30.3,95.14
2015,June,9,0,0.0,624.0,,,100.0
2015,June,10,1,31.1,624.0,624.0,31.1,95.02
2015,June,11,1,33.4,624.0,624.0,33.4,94.65
2015,June,12,0,0.2,624.0,,,99.97
2015,June,13,0,2.5,624.0,,,99.6
2015,June,14,1,29.0,624.0,624.0,29.0,95.35
2015,June,15,3,93.1,624.0,208.0,31.0,85.08
2015,June,16,2,60.2,624.0,312.0,30.1,90.35
2015,June,17,1,30.8,624.0,624.0,30.8,95.06
2015,June,18,1,29.1,624.0,624.0,29.1,95.34
2015,June,19,0,0.0,624.0,,,100.0
2015,June,20,1,28.9,624.0,624.0,28.9,95.37
2015,June,21,0,0.3,624.0,,,99.95
2015,June,22,0,0.3,624.0,,,99.95
2015,June,23,0,1.2,624.0,,,99.81
2015,June,24,0,1.4,624.0,,,99.78
2015,June,25,1,30.1,624.0,624.0,30.1,95.18
2015,June,26,1,28.1,624.0,624.0,28.1,95.5
2015,June,27,1,28.4,624.0,624.0,28.4,95.45
2015,June,28,0,1.8,624.0,,,99.71
2015,June,29,0,0.0,624.0,,,100.0
2015,June,30,2,61.3,624.0,312.0,30.6,90.18
2015,July,1,1,25.1,627.1,627.1,25.1,96.0
2015,July,2,2,48.6,627.1,313.6,24.3,92.25
2015,July,3,2,52.8,627.1,313.6,26.4,91.58
2015,July,4,0,1.3,627.1,,,99.79
2015,July,5,0,0.9,627.1,,,99.86
2015,July,6,0,0.0,627.1,,,100.0
2015,July,7,0,2.0,627.1,,,99.68
2015,July,8,4,103.6,627.1,156.8,25.9,83.48
2015,July,9,0,0.4,627.1,,,99.94
2015,July,10,0,0.0,627.1,,,100.0
2015,July,11,0,0.0,627.1,,,100.0
2015,July,12,1,25.0,627.1,627.1,25.0,96.01
2015,July,13,4,104.5,627.1,156.8,26.1,83.34
2015,July,14,0,0.0,627.1,,,100.0
2015,July,15,1,26.4,627.1,627.1,26.4,95.79
2015,July,16,1,25.1,627.1,627.1,25.1,96.0
2015,July,17,1,24.9,627.1,627.1,24.9,96.03
2015,July,18,2,49.1,627.1,313.6,24.6,92.17
2015,July,19,3,75.1,627.1,209.0,25.0,88.02
2015,July,20,1,27.1,627.1,627.1,27.1,95.68
2015,July,21,1,23.6,627.1,627.1,23.6,96.24
2015,July,22,0,2.2,627.1,,,99.65
2015,July,23,0,1.5,627.1,,,99.76
2015,July,24,2,50.3,627.1,313.6,25.1,91.98
2015,July,25,0,0.0,627.1,,,100.0
2015,July,26,1,25.5,627.1,627.1,25.5,95.93
2015,July,27,1,27.1,627.1,627.1,27.1,95.68
2015,July,28,3,77.2,627.1,209.0,25.7,87.69
2015,July,29,1,24.5,627.1,627.1,24.5,96.09
2015,July,30,1,25.1,627.1,627.1,25.1,96.0
2015,July,31,1,27.1,627.1,627.1,27.1,95.68
2015,August,1,3,132.7,580.6,193.5,44.2,77.14
2015,August,2,2,87.8,580.6,290.3,43.9,84.88
2015,August,3,0,1.9,580.6,,,99.67
2015,August,4,0,0.0,580.6,,,100.0
2015,August,5,2,88.9,580.6,290.3,44.5,84.69
2015,August,6,0,0.0,580.6,,,100.0
2015,August,7,0,0.0,580.6,,,100.0
2015,August,8,1,43.4,580.6,580.6,43.4,92.52
2015,August,9,1,43.6,580.6,580.6,43.6,92.49
2015,August,10,0,1.8,580.6,,,99.69
2015,August,11,0,2.8,580.6,,,99.52
2015,August,12,0,1.3,580.6,,,99.78
2015,August,13,1,46.3,580.6,580.6,46.3,92.03
2015,August,14,0,0.0,580.6,,,100.0
2015,August,15,1,45.5,580.6,580.6,45.5,92.16
2015,August,16,2,86.0,580.6,290.3,43.0,85.19
2015,August,17,0,0.0,580.6,,,100.0
2015,August,18,1,44.8,580.6,580.6,44.8,92.28
2015,August,19,0,0.2,580.6,,,99.97
2015,August,20,2,89.8,580.6,290.3,44.9,84.53
2015,August,21,1,42.8,580.6,580.6,42.8,92.63
2015,August,22,0,2.1,580.6,,,99.64
2015,August,23,0,0.1,580.6,,,99.98
2015,August,24,1,43.2,580.6,580.6,43.2,92.56
2015,August,25,0,2.1,580.6,,,99.64
2015,August,26,1,46.7,580.6,580.6,46.7,91.96
2015,August,27,0,1.4,580.6,,,99.76
2015,August,28,0,0.8,580.6,,,99.86
2015,August,29,1,43.5,580.6,580.6,43.5,92.51
2015,August,30,2,87.4,580.6,290.3,43.7,84.95
2015,August,31,0,0.0,580.6,,,100.0
2015,September,1,2,39.2,624.0,312.0,19.6,93.72
2015,September,2,1,18.8,624.0,624.0,18.8,96.99
2015,September,3,0,1.3,624.0,,,99.79
2015,September,4,0,0.5,624.0,,,99.92
2015,September,5,0,1.1,624.0,,,99.82
2015,September,6,1,19.6,624.0,624.0,19.6,96.86
2015,September,7,3,60.4,624.0,208.0,20.1,90.32
2015,September,8,2,38.6,624.0,312.0,19.3,93.81
2015,September,9,4,83.2,624.0,156.0,20.8,86.67
2015,September,10,0,2.1,624.0,,,99.66
2015,September,11,2,40.2,624.0,312.0,20.1,93.56
2015,September,12,0,0.6,624.0,,,99.9
2015,September,13,2,41.6,624.0,312.0,20.8,93.33
2015,September,14,2,40.2,624.0,312.0,20.1,93.56
2015,September,15,2,40.0,624.0,312.0,20.0,93.59
2015,September,16,2,39.8,624.0,312.0,19.9,93.62
2015,September,17,1,20.2,624.0,624.0,20.2,96.76
2015,September,18,1,20.9,624.0,624.0,20.9,96.65
2015,September,19,1,20.3,624.0,624.0,20.3,96.75
2015,September,20,2,39.3,624.0,312.0,19.6,93.7
2015,September,21,0,0.2,624.0,,,99.97
2015,September,22,1,19.4,624.0,624.0,19.4,96.89
2015,September,23,1,20.3,624.0,624.0,20.3,96.75
2015,September,24,0,0.0,624.0,,,100.0
2015,September,25,2,38.8,624.0,312.0,19.4,93.78
2015,September,26,0,0.0,624.0,,,100.0
2015,September,27,0,0.9,624.0,,,99.86
2015,September,28,5,101.5,624.0,124.8,20.3,83.73
2015,September,29,0,0.0,624.0,,,100.0
2015,September,30,1,19.0,624.0,624.0,19.0,96.96
2015,October,1,1,19.5,627.1,627.1,19.5,96.89
2015,October,2,2,38.5,627.1,313.6,19.2,93.86
2015,October,3,1,19.0,627.1,627.1,19.0,96.97
2015,October,4,1,21.3,627.1,627.1,21.3,96.6
2015,October,5,0,0.6,627.1,,,99.9
2015,October,6,0,0.0,627.1,,,100.0
2015,October,7,1,19.6,627.1,627.1,19.6,96.87
2015,October,8,2,40.7,627.1,313.6,20.4,93.51
2015,October,9,0,0.0,627.1,,,100.0
2015,October,10,1,20.4,627.1,627.1,20.4,96.75
2015,October,11,0,0.0,627.1,,,100.0
2015,October,12,1,19.0,627.1,627.1,19.0,96.97
2015,October,13,1,20.6,627.1,627.1,20.6,96.72
2015,October,14,0,0.0,627.1,,,100.0
2015,October,15,0,1.6,627.1,,,99.74
2015,October,16,1,19.1,627.1,627.1,19.1,96.95
2015,October,17,0,0.0,627.1,,,100.0
2015,October,18,0,0.5,627.1,,,99.92
2015,October,19,5,99.2,627.1,125.4,19.8,84.18
2015,October,20,3,60.3,627.1,209.0,20.1,90.38
2015,October,21,1,19.0,627.1,627.1,19.0,96.97
2015,October,22,0,0.3,627.1,,,99.95
2015,October,23,1,20.1,627.1,627.1,20.1,96.79
2015,October,24,0,0.0,627.1,,,100.0
2015,October,25,1,20.0,627.1,627.1,20.0,96.81
2015,October,26,1,20.5,627.1,627.1,20.5,96.73
2015,October,27,1,19.2,627.1,627.1,19.2,96.94
2015,October,28,0,0.1,627.1,,,99.98
2015,October,29,0,1.7,627.1,,,99.73
2015,October,30,6,117.8,627.1,104.5,19.6,81.22
2015,October,31,3,59.6,627.1,209.0,19.9,90.5
2015,November,1,0,0.0,624.0,,,100.0
2015,November,2,2,56.4,624.0,312.0,28.2,90.96
2015,November,3,0,0.0,624.0,,,100.0
2015,November,4,1,27.5,624.0,624.0,27.5,95.59
2015,November,5,1,30.4,624.0,624.0,30.4,95.13
2015,November,6,1,29.0,624.0,624.0,29.0,95.35
2015,November,7,2,54.0,624.0,312.0,27.0,91.35
2015,November,8,1,24.4,624.0,624.0,24.4,96.09
2015,November,9,0,0.9,624.0,,,99.86
2015,November,10,1,27.6,624.0,624.0,27.6,95.58
2015,November,11,0,0.0,624.0,,,100.0
2015,November,12,1,27.1,624.0,624.0,27.1,95.66
2015,November,13,2,56.7,624.0,312.0,28.4,90.91
2015,November,14,0,0.5,624.0,,,99.92
2015,November,15,2,57.1,624.0,312.0,28.6,90.85
2015,November,16,1,26.6,624.0,624.0,26.6,95.74
2015,November,17,0,0.0,624.0,,,100.0
2015,November,18,0,0.4,624.0,,,99.94
2015,November,19,0,3.2,624.0,,,99.49
2015,November,20,1,26.8,624.0,624.0,26.8,95.71
2015,November,21,1,29.0,624.0,624.0,29.0,95.35
2015,November,22,1,29.0,624.0,624.0,29.0,95.35
2015,November,23,3,84.9,624.0,208.0,28.3,86.39
2015,November,24,0,0.0,624.0,,,100.0
2015,November,25,2,57.9,624.0,312.0,28.9,90.72
2015,November,26,2,56.3,624.0,312.0,28.1,90.98
2015,November,27,1,31.7,624.0,624.0,31.7,94.92
2015,November,28,1,27.5,624.0,624.0,27.5,95.59
2015,November,29,3,84.8,624.0,208.0,28.3,86.41
2015,November,30,1,28.2,624.0,624.0,28.2,95.48
2015,December,1,1,28.6,627.1,627.1,28.6,95.44
2015,December,2,0,1.7,627.1,,,99.73
2015,December,3,0,1.6,627.1,,,99.74
2015,December,4,1,29.6,627.1,627.1,29.6,95.28
2015,December,5,1,31.6,627.1,627.1,31.6,94.96
2015,December,6,2,62.0,627.1,313.6,31.0,90.11
2015,December,7,1,30.9,627.1,627.1,30.9,95.07
2015,December,8,1,28.2,627.1,627.1,28.2,95.5
2015,December,9,0,0.0,627.1,,,100.0
2015,December,10,2,60.5,627.1,313.6,30.2,90.35
2015,December,11,1,33.0,627.1,627.1,33.0,94.74
2015,December,12,1,29.7,627.1,627.1,29.7,95.26
2015,December,13,0,0.0,627.1,,,100.0
2015,December,14,1,28.6,627.1,627.1,28.6,95.44
2015,December,15,2,60.1,627.1,313.6,30.1,90.42
2015,December,16,0,0.0,627.1,,,100.0
2015,December,17,0,0.9,627.1,,,99.86
2015,December,18,1,28.1,627.1,627.1,28.1,95.52
2015,December,19,0,0.0,627.1,,,100.0
2015,December,20,1,27.5,627.1,627.1,27.5,95.61
2015,December,21,0,0.0,627.1,,,100.0
2015,December,22,1,29.4,627.1,627.1,29.4,95.31
2015,December,23,1,29.5,627.1,627.1,29.5,95.3
2015,December,24,1,30.0,627.1,627.1,30.0,95.22
2015,December,25,0,0.0,627.1,,,100.0
2015,December,26,3,88.2,627.1,209.0,29.4,85.94
2015,December,27,3,87.1,627.1,209.0,29.0,86.11
2015,December,28,5,151.0,627.1,125.4,30.2,75.92
2015,December,29,1,28.6,627.1,627.1,28.6,95.44
2015,December,30,2,60.6,627.1,313.6,30.3,90.34
2015,December,31,0,0.0,627.1,,,100.0
2016,January,1,3,84.6,603.9,201.3,28.2,85.99
2016,January,2,0,0.0,603.9,,,100.0
2016,January,3,1,27.4,603.9,603.9,27.4,95.46
2016,January,4,0,0.6,603.9,,,99.9
2016,January,5,1,26.5,603.9,603.9,26.5,95.61
2016,January,6,1,28.8,603.9,603.9,28.8,95.23
2016,January,7,1,27.9,603.9,603.9,27.9,95.38
2016,January,8,0,1.2,603.9,,,99.8
2016,January,9,0,3.6,603.9,,,99.4
2016,January,10,0,0.0,603.9,,,100.0
2016,January,11,1,32.1,603.9,603.9,32.1,94.68
2016,January,12,4,113.8,603.9,151.0,28.4,81.16
2016,January,13,0,0.3,603.9,,,99.95
2016,January,14,0,2.4,603.9,,,99.6
2016,January,15,0,0.0,603.9,,,100.0
2016,January,16,1,25.2,603.9,603.9,25.2,95.83
2016,January,17,1,28.4,603.9,603.9,28.4,95.3
2016,January,18,2,56.2,603.9,301.9,28.1,90.69
2016,January,19,4,113.8,603.9,151.0,28.4,81.16
2016,January,20,1,28.2,603.9,603.9,28.2,95.33
2016,January,21,0,0.2,603.9,,,99.97
2016,January,22,0,0.0,603.9,,,100.0
2016,January,23,0,0.0,603.9,,,100.0
2016,January,24,1,27.6,603.9,603.9,27.6,95.43
2016,January,25,3,84.4,603.9,201.3,28.1,86.02
2016,January,26,2,57.6,603.9,301.9,28.8,90.46
2016,January,27,2,56.2,603.9,301.9,28.1,90.69
2016,January,28,0,0.0,603.9,,,100.0
2016,January,29,0,0.0,603.9,,,100.0
2016,January,30,1,27.9,603.9,603.9,27.9,95.38
2016,January,31,2,56.1,603.9,301.9,28.1,90.71
2016,February,1,0,0.8,595.9,,,99.87
2016,February,2,1,42.2,595.9,595.9,42.2,92.92
2016,February,3,0,0.3,595.9,,,99.95
2016,February,4,1,39.1,595.9,595.9,39.1,93.44
2016,February,5,2,82.6,595.9,297.9,41.3,86.14
2016,February,6,1,39.4,595.9,595.9,39.4,93.39
2016,February,7,0,1.8,595.9,,,99.7
2016,February,8,0,0.0,595.9,,,100.0
2016,February,9,0,0.0,595.9,,,100.0
2016,February,10,1,40.4,595.9,595.9,40.4,93.22
2016,February,11,1,40.4,595.9,595.9,40.4,93.22
2016,February,12,0,0.0,595.9,,,100.0
2016,February,13,2,81.4,595.9,297.9,40.7,86.34
2016,February,14,2,82.0,595.9,297.9,41.0,86.24
2016,February,15,1,39.7,595.9,595.9,39.7,93.34
2016,February,16,0,0.7,595.9,,,99.88
2016,February,17,0,0.2,595.9,,,99.97
2016,February,18,0,0.8,595.9,,,99.87
2016,February,19,1,39.4,595.9,595.9,39.4,93.39
2016,February,20,0,0.0,595.9,,,100.0
2016,February,21,0,0.0,595.9,,,100.0
2016,February,22,1,39.2,595.9,595.9,39.2,93.42
2016,February,23,1,40.8,595.9,595.9,40.8,93.15
2016,February,24,2,81.9,595.9,297.9,41.0,86.26
2016,February,25,1,41.2,595.9,595.9,41.2,93.09
2016,February,26,0,0.0,595.9,,,100.0
2016,February,27,0,1.5,595.9,,,99.75
2016,February,28,1,42.7,595.9,595.9,42.7,92.83
2016,February,29,0,0.5,595.9,,,99.92
2016,March,1,1,21.1,603.9,603.9,21.1,96.51
2016,March,2,0,0.5,603.9,,,99.92
2016,March,3,1,23.8,603.9,603.9,23.8,96.06
2016,March,4,1,22.8,603.9,603.9,22.8,96.22
2016,March,5,2,43.4,603.9,301.9,21.7,92.81
2016,March,6,2,45.5,603.9,301.9,22.8,92.47
2016,March,7,1,23.0,603.9,603.9,23.0,96.19
2016,March,8,2,43.9,603.9,301.9,21.9,92.73
2016,March,9,0,1.1,603.9,,,99.82
2016,March,10,2,46.5,603.9,301.9,23.2,92.3
2016,March,11,1,23.5,603.9,603.9,23.5,96.11
2016,March,12,1,22.7,603.9,603.9,22.7,96.24
2016,March,13,1,24.3,603.9,603.9,24.3,95.98
2016,March,14,2,46.1,603.9,301.9,23.1,92.37
2016,March,15,2,46.8,603.9,301.9,23.4,92.25
2016,March,16,0,2.5,603.9,,,99.59
2016,March,17,0,0.0,603.9,,,100.0
2016,March,18,2,42.7,603.9,301.9,21.4,92.93
2016,March,19,1,24.8,603.9,603.9,24.8,95.89
2016,March,20,0,0.4,603.9,,,99.93
2016,March,21,1,23.1,603.9,603.9,23.1,96.17
2016,March,22,3,67.5,603.9,201.3,22.5,88.82
2016,March,23,1,24.2,603.9,603.9,24.2,95.99
2016,March,24,0,0.0,603.9,,,100.0
2016,March,25,0,1.2,603.9,,,99.8
2016,March,26,5,114.5,603.9,120.8,22.9,81.04
2016,March,27,2,44.4,603.9,301.9,22.2,92.65
2016,March,28,5,114.2,603.9,120.8,22.8,81.09
2016,March,29,4,89.0,603.9,151.0,22.2,85.26
2016,March,30,0,0.0,603.9,,,100.0
2016,March,31,1,22.4,603.9,603.9,22.4,96.29
2016,April,1,1,26.0,600.0,600.0,26.0,95.67
2016,April,2,0,0.0,600.0,,,100.0
2016,April,3,0,0.0,600.0,,,100.0
2016,April,4,2,53.1,600.0,300.0,26.6,91.15
2016,April,5,0,0.0,600.0,,,100.0
2016,April,6,0,1.5,600.0,,,99.75
2016,April,7,1,27.1,600.0,600.0,27.1,95.48
2016,April,8,1,26.1,600.0,600.0,26.1,95.65
2016,April,9,0,0.8,600.0,,,99.87
2016,April,10,0,0.0,600.0,,,100.0
2016,April,11,3,83.8,600.0,200.0,27.9,86.03
2016,April,12,1,26.8,600.0,600.0,26.8,95.53
2016,April,13,1,27.5,600.0,600.0,27.5,95.42
2016,April,14,1,28.6,600.0,600.0,28.6,95.23
2016,April,15,0,0.0,600.0,,,100.0
2016,April,16,2,54.8,600.0,300.0,27.4,90.87
2016,April,17,1,26.7,600.0,600.0,26.7,95.55
2016,April,18,0,0.0,600.0,,,100.0
2016,April,19,2,55.6,600.0,300.0,27.8,90.73
2016,April,20,2,54.3,600.0,300.0,27.1,90.95
2016,April,21,0,0.0,600.0,,,100.0
2016,April,22,6,165.0,600.0,100.0,27.5,72.5
2016,April,23,3,83.1,600.0,200.0,27.7,86.15
2016,April,24,1,27.5,600.0,600.0,27.5,95.42
2016,April,25,0,2.3,600.0,,,99.62
2016,April,26,1,25.6,600.0,600.0,25.6,95.73
2016,April,27,2,54.0,600.0,300.0,27.0,91.0
2016,April,28,0,1.5,600.0,,,99.75
2016,April,29,0,0.0,600.0,,,100.0
2016,April,30,2,56.2,600.0,300.0,28.1,90.63
2016,May,1,2,65.7,627.1,313.6,32.9,89.52
2016,May,2,3,96.8,627.1,209.0,32.3,84.56
2016,May,3,2,65.7,627.1,313.6,32.9,89.52
2016,May,4,1,33.4,627.1,627.1,33.4,94.67
2016,May,5,0,2.5,627.1,,,99.6
2016,May,6,1,31.4,627.1,627.1,31.4,94.99
2016,May,7,0,0.4,627.1,,,99.94
2016,May,8,1,31.0,627.1,627.1,31.0,95.06
2016,May,9,0,0.0,627.1,,,100.0
2016,May,10,0,1.6,627.1,,,99.74
2016,May,11,1,31.2,627.1,627.1,31.2,95.02
2016,May,12,2,64.1,627.1,313.6,32.0,89.78
2016,May,13,2,67.2,627.1,313.6,33.6,89.28
2016,May,14,0,0.0,627.1,,,100.0
2016,May,15,0,2.5,627.1,,,99.6
2016,May,16,2,66.8,627.1,313.6,33.4,89.35
2016,May,17,1,34.9,627.1,627.1,34.9,94.43
2016,May,18,2,63.6,627.1,313.6,31.8,89.86
2016,May,19,1,35.4,627.1,627.1,35.4,94.35
2016,May,20,0,0.0,627.1,,,100.0
2016,May,21,0,0.0,627.1,,,100.0
2016,May,22,1,33.6,627.1,627.1,33.6,94.64
2016,May,23,1,30.4,627.1,627.1,30.4,95.15
2016,May,24,0,0.0,627.1,,,100.0
2016,May,25,0,0.0,627.1,,,100.0
2016,May,26,1,32.5,627.1,627.1,32.5,94.82
2016,May,27,1,32.0,627.1,627.1,32.0,94.9
2016,May,28,1,33.5,627.1,627.1,33.5,94.66
2016,May,29,0,0.0,627.1,,,100.0
2016,May,30,1,30.9,627.1,627.1,30.9,95.07
2016,May,31,0,0.0,627.1,,,100.0
2016,June,1,0,1.5,624.0,,,99.76
2016,June,2,1,24.4,624.0,624.0,24.4,96.09
2016,June,3,3,75.7,624.0,208.0,25.2,87.87
2016,June,4,5,121.7,624.0,124.8,24.3,80.5
2016,June,5,4,98.9,624.0,156.0,24.7,84.15
2016,June,6,2,49.0,624.0,312.0,24.5,92.15
2016,June,7,0,0.0,624.0,,,100.0
2016,June,8,0,1.5,624.0,,,99.76
2016,June,9,0,0.9,624.0,,,99.86
2016,June,10,0,1.8,624.0,,,99.71
2016,June,11,0,0.0,624.0,,,100.0
2016,June,12,2,50.9,624.0,312.0,25.4,91.84
2016,June,13,1,26.3,624.0,624.0,26.3,95.79
2016,June,14,0,2.5,624.0,,,99.6
2016,June,15,0,0.0,624.0,,,100.0
2016,June,16,1,24.8,624.0,624.0,24.8,96.03
2016,June,17,0,0.0,624.0,,,100.0
2016,June,18,2,52.4,624.0,312.0,26.2,91.6
2016,June,19,0,0.0,624.0,,,100.0
2016,June,20,0,0.0,624.0,,,100.0
2016,June,21,1,25.3,624.0,624.0,25.3,95.95
2016,June,22,1,22.9,624.0,624.0,22.9,96.33
2016,June,23,1,22.0,624.0,624.0,22.0,96.47
2016,June,24,0,0.2,624.0,,,99.97
2016,June,25,0,0.2,624.0,,,99.97
2016,June,26,1,23.2,624.0,624.0,23.2,96.28
2016,June,27,2,51.6,624.0,312.0,25.8,91.73
2016,June,28,2,50.9,624.0,312.0,25.4,91.84
2016,June,29,1,25.3,624.0,624.0,25.3,95.95
2016,June,30,2,49.2,624.0,312.0,24.6,92.12
2016,July,1,2,72.2,627.1,313.6,36.1,88.49
2016,July,2,2,70.5,627.1,313.6,35.2,88.76
2016,July,3,1,37.9,627.1,627.1,37.9,93.96
2016,July,4,0,0.0,627.1,,,100.0
2016,July,5,0,0.0,627.1,,,100.0
2016,July,6,0,0.0,627.1,,,100.0
2016,July,7,2,73.5,627.1,313.6,36.8,88.28
2016,July,8,1,37.6,627.1,627.1,37.6,94.0
2016,July,9,2,71.1,627.1,313.6,35.5,88.66
2016,July,10,1,35.9,627.1,627.1,35.9,94.28
2016,July,11,0,2.5,627.1,,,99.6
2016,July,12,1,40.9,627.1,627.1,40.9,93.48
2016,July,13,2,71.1,627.1,313.6,35.5,88.66
2016,July,14,1,33.4,627.1,627.1,33.4,94.67
2016,July,15,2,71.6,627.1,313.6,35.8,88.58
2016,July,16,1,36.2,627.1,627.1,36.2,94.23
2016,July,17,3,110.3,627.1,209.0,36.8,82.41
2016,July,18,0,3.0,627.1,,,99.52
2016,July,19,0,1.6,627.1,,,99.74
2016,July,20,1,38.1,627.1,627.1,38.1,93.92
2016,July,21,2,69.2,627.1,313.6,34.6,88.97
2016,July,22,0,1.0,627.1,,,99.84
2016,July,23,0,0.0,627.1,,,100.0
2016,July,24,3,107.7,627.1,209.0,35.9,82.83
2016,July,25,0,0.0,627.1,,,100.0
2016,July,26,0,1.4,627.1,,,99.78
2016,July,27,0,0.0,627.1,,,100.0
2016,July,28,0,0.0,627.1,,,100.0
